2012;Two-granularity tracking: mediating trajectory and detection graphs for tracking under occlusions
2010;Mechanisms for Controlling Complex Sound Sources: Applications to Guitar Feedback Control
1994;Finite degrees of ambiguity in pattern languages
2014;An Infinite Mixture Model of Generalized Inverted Dirichlet Distributions for High-Dimensional Positive Data Modeling
2003;A Simple Method for Identifying Compelled Edges in DAGs
2012;Best reply dynamics for scoring rules
1999;The economics of freebies in exchange for consumer information on the internet: an exploratory study
2009;Problems with Correct Traffic Differentiation in Line Topology IEEE 802.11 EDCA Networks in the Presence of Hidden and Exposed Nodes
2010;Connecting the science classroom and tangible interfaces: the bifocal modeling framework
2004;Organizational Rationality in Public, Private and Multinational Firms in Turkey
2006;SOME RESULTS FOR IDENTIFICATION FOR SOURCES AND ITS EXTENSION TO LIAR MODELS
2012;Enhancing the expressiveness of linguistic structures
2011;Image analysis applied to morphological assessment in bovine livestock
2014;Skeletal Modeling, Analysis and Simulation of Upper Limb of Human Shoulder under Brachial Plexus Injury
2013;Conceptual Modeling and Natural Language Analysis
2012;Scheduling Ontology Engineering Projects Using gOntt
2010;Open Learner Models
2011;Approximation algorithms for resource allocation
2014;Influence of Weak Labels for Emotion Recognition of Tweets
2012;Interactive random graph generation with evolutionary algorithms
2006;Exception-Aware requirements elicitation with use cases
2013;Boundary Spanning through Enterprise Social Software: An External Stakeholder Perspective
2014;TouchCost: Cost Analysis of TouchDevelop Scripts
1997;Using simulated annealing to understand natural language texts
2011;Emulating primality with multiset representations of natural numbers
2005;Smelly Owls - Design Anomalies in Ontologies
2008;Learning to rank with combinatorial Hodge theory
2001;On-the-Fly Adaptive Subdivision Terrain
2006;Multimedia contents security by wireless authentication
2010;IBM's Norwegian Grammar Project, 1988-1991
2013;Granddaughter Beware! An Intergenerational Case Study of Managing Trust Issues in the Use of Facebook
2013;Reduced Complexity Pseudo-fractional Adaptive Algorithm with Variable Tap-Length Selection
2011;ZOZZLE: fast and precise in-browser JavaScript malware detection
2010;Antecedents of Organizational Competency Development
2007;Further Improvement of Super-Resolution Reconstruction
2008;Rough set approximations in formal concept analysis and knowledge spaces
2012;Network vulnerability analysis using text mining
2013;Instrument to assess the need of disabled persons for rehabilitation measures based on the international classification of functioning, disability and health
2003;Mining Knowledge About Process Control in Industrial Databases
2010;Secret Sharing Scheme for Image Encryption Using new Transformation Matrix
2012;Design of adaptive security mechanisms for real-time embedded systems
2014;Combination of Self Organizing Maps and Growing Neural Gas
1990;Automated discovery in a chemistry laboratory
2009;A New Blind Separation Algorithm of TT&C Signals Based on ICA Algorithm in Multipath Communication Environment
2012;Multidimensional spatial decision-making process: local shared values in action
2007;Digitales Fernsehen über das Festnetz von Telekom Austria – ein Statusbericht
2005;Making Slicing Mainstream How can we be Weiser
2008;Constant Complements, Reversibility and Universal View Updates
2002;Security analysis of smartcard to card reader communications for biometric cardholder authentication
2003;Optimal Biopsy Protocols for Prostate Cancer
2012;A topological description language for agent networks
2005;Développement de composants fractal adaptatifs : un langage dédié à l'aspect d'adaptation
2012;Review of : Remenyi, Dan. Case study research. Reading, UK: Academic Publishing International, 2012
1994;Projective Reconstruction from Multiple Uncalibrated Images
2012;Warehouse design and planning: a mathematical programming approach
2013;Proposal of intellectual productivity model based on work state transition
2013;Study of the Influence of Prototype Aesthetic Fidelity (A Realism Factor) in Usability Tests
2012;Modified UDP-Based semi-supervised learning for fruit internal quality detection
2011;Dynamic elimination of overflow tests in a trace compiler
2010;Medical Image Classification at Tel Aviv and Bar Ilan Universities
2006;Temporal Qualification and Change with First--Order Binary Predicates
2002;Meta-Level Transformations in Systems Integration
2013;Robustness Analysis of Networked Systems
2010;Characterization of false-name-proof social choice mechanisms
2011;Three-dimensional grading of virtual garment with design signature curves
2004;Tempo Tracking with a Single Oscillator.
2000;Quantification and ontology
2012;The application of orthogonal subspace projection in multi-spectral images processing for cancer recognition in human skin tissue
2013;Interface design for minimizing loss of context in in-situ remote robot control
2011;Pragmatic constraints on gesture use: the effect of downward and non entailing contexts on gesture processing
2007;Re-key interval optimization for secure group communications
1996;Classification of Rotated and Scaled Textured Images Using Spectral Moments.
2013;RKA Secure PKE Based on the DDH and HR Assumptions
2006;A Text Matching Method to Facilitate the Validation of Frequent Order Sets Obtained Through Data Mining
2007;Subspace outlier mining in large multimedia databases
2000;Coupled Vandermonde matrices and the superfast computation of Toeplitz determinants
1999;Nonspecificity Degrees of Basic Probability Assignments in Dempster-shafer Theory.
2009;Approximation Algorithms for Constrained Knapsack Problems
2011;Constant-Rounds, linear multi-party computation for exponentiation and modulo reduction with perfect security
2013;On the Implementation of a Multiple Output Algorithm for Defeasible Argumentation
2010;Investigating Collaborative Development Activities in a Virtual World: An Activity Theory Perspective
2010;Reranking Models in Fine-grained Opinion Analysis
2012;Differential Evolution Approach to Promotional Effort Allocation in Segmented Market for Multi-period Promotion Strategies in a Planning Horizon Incorporating Repeat Purchase
2007;Influence of Vacuum Heat Treatment on the Residual Stress of Thermal Spray Cermet Coatings
2014;In-House Standardization of Security Measures: Necessity, Benefits and Realworld Obstructions
2013;Iterated Contraction Based on Indistinguishability
2006;Mobile Interaction Design
2005;Building an application-aware IPsec policy system
1996;Old-Timers and Upstarts Chime in with New Telephony Products
2007;Minimizing leakage: what if every gate could have its individual threshold voltage?
2005;Analysis and Optimisation of Real-Time Systems with Stochastic Behaviour
1997;Representation theorems for multiple belief changes
2011;Mod (2p+1)-orientations in line graphs
2012;Lattice based associative classifier
2014;A New Techno-Business Model Based on a Personal IPv6 Address for Wireless Networks of Moving Objects
2013;On Conservative Learning of Recursively Enumerable Languages
2005;Note on Negative Probabilities and Observable Processes.
2013;A Broadly Applicable and Flexible Conceptual Metagrammar as a Basic Tool for Developing a Multilingual Semantic Web
2014;Global clustering coefficient in scale-free networks
2003;More Than an Interface---SCSI vs. ATA
2013;DTD based costs for tree-edit distance in structured information retrieval
2013;On the Local Approximations of Node Centrality in Internet Router-Level Topologies
2010;Comparison of Large-scale SVM Training Algorithms for Language Recognition.
2006;Wireless Internet Information System for Medical Response in Disasters (WIISARD)
2013;Human Dimension in Cyber Operations Research and Development Priorities
2004;What Data Is Necessary To Data Mine For Knowledge
2012;Creating and Debugging Performance CUDA C
2006;Combining multiple-sized sub-word units in a speech recognition system using baseform selection
2014;Verified Compilation for Shared-Memory C
2002;Approximate string matching with gaps
2013;Mini smart grid @ copenhagen business school: prototype demonstration
2006;Personalization Services in Argumentation Tools: a Catalyst for Learning
1977;Database machine architecture in the context of information technology evolution
2014;Greedy Sparse Signal Recovery with Tree Pruning
2004;Genetic IMM_NN Based Tracking of Multiple Point Targets in Infrared Image Sequence
2013;Validating constraint driven design techniques in spatial augmented reality
2009;A First Approach to Contact-Based Biometrics for User Authentication
2014;Usability of a virtual community of practice for workforce development of clinical supervisors.
2005;First course on fuzzy theory and applications
2012;Auctioning robotic tasks with overlapping time windows
2012;Parallel implementation of ant-based clustering algorithm based on hadoop
2013;Exponential Synchronization of a Class of RNNs with Discrete and Distributed Delays
2011;An improved protocol for server-aided authenticated group key establishment
2011;Conditional privacy through ring signature in vehicular ad-hoc networks
2010;It was easy, when apples and blackberries were only fruits
2011;Robust gait recognition using gait energy image and band-limited phase-only correlation
2011;ICT-enabled business process re-engineering: international comparison
2011;High-dimensional surveillance
2012;MAX-FLMin: An Approach for Mining Maximal Frequent Links and Generating Semantical Structures from Social Networks
2006;Using back propagation feedback neural networks and recurrence quantification analysis of EEGs predict responses to incision during anesthesia
1997;A practitioner's view to the integration of virtual enterprise database systems by federation techniques
2013;Enhancing czech parsing with verb valency frames
2013;Algebraic Laws for Process Subtyping
2010;EXPLORING THE LINKAGES BETWEEN FIRM INTERACTIVITY , INNOVATION , AND IMPROVED BUSINESS PERFORMANCE
2013;Semantic web and ontology engineering for the colorectal cancer follow-up clinical practice guidelines
2011;A rule-based method for specifying and querying temporal abstractions
2011;A study on effective math teaching strategy design in hybrid learning environment
2007;Learning user clicks in web search
2013;HOW SOON IS NOW? THEORIZING TEMPORALITY IN INFORMATION SYSTEMS RESEARCH
2014;A Knowledge-Based Approach to Initial Population Generation in Evolutionary Algorithms: Application to the Protein Structure Prediction Problem
2013;Answering Questions by Means of Causal Sentences
2011;Semi-supervised learning from a translation model between data distributions
1997;Smoothing and Interpolation in a Pilot-Symbol Assisted Diversity System
2012;Ensemble pruning using harmony search
2012;Recognizing actions across cameras by exploring the correlated subspace
2011;Ongoing efforts towards developing a physiologically driven training system
2012;Multiple usage of random bits in finite automata
1999;A Peircean theory of decision
2016;The ${k}$ -Unanimity Rule for Self-Organized Decision-Making in Swarms of Robots
2012;Investigation of Quality of Experience for 3D Video in Wireless Network Environment
2014;Multi-objective Exploration for Compiler Optimizations and Parameters
2013;Integrating Modeling Tools in the Development Lifecycle with OSLC: A Case Study
2013;Controllability of Time-Aware Processes at Run Time
2013;Integrative analysis of two cell lines derived from a non-small-lung cancer patient--a panomics approach.
2011;Minding the (Transatlantic) Gap: An Internet-Enabled Acoustic Brain-Computer Music Interface
2013;Top- K aggregate queries on continuous probabilistic datasets
2012;Genetic algorithm for line labeling of diagrams having drawing cues
1979;An overview of an automatically compilable hierarchical definition matcher
2006;An Effect of Comment Statements on Source Code Corrective Maintenance
2013;Fully Decentralized Cooperative Localization of a Robot Team: An Efficient and Centralized Equivalent Solution
2006;Exact Algorithms for Exact Satisfiability Problems
2011;Developing a secure distributed OSGI cloud computing infrastructure for sharing health records
2008;Support vector machines, Decision Trees and Neural Networks for auditor selection
2005;Two Attacks on the Wu-Hsu User Identification Scheme
2013;Navigation for indoor mobile robot based on wireless sensor network
2014;Balancing Act: Variation and Utility in Evolutionary Art
2014;Combining Human and Machine Capabilities for Improved Accuracy and Speed in Visual Recognition Tasks
2012;Cost-sensitive classification with unconstrained influence diagrams
2012;Adapting to Multiple Affective States in Spoken Dialogue
1997;BIST Pattern Generators Using Addition and Subtraction Operations
2012;Optimal parameters for efficient two-party computation protocols
2011;Net-centric act-R-based cognitive architecture with DEVS unified process
2011;Rule-based active sampling for learning to rank
2007;Generalized correlation analysis of Vectorial Boolean functions
2009;Report: Measuring the Attack Surfaces of Enterprise Software
2014;Scalable Gaussian Process Regression for Prediction of Material Properties
2014;Video-Specific SVMs for Colonoscopy Image Classification
2010;Trust and privacy in location-based services
1984;Interated defect correction for differential equations part II: Numerical experiments
2010;Uncertainty and Risk Management in Cyber Situational Awareness
1995;Performance analysis of parallel strategies for localized N-body solvers
2008;Standardized but flexible I/O for self-virtualizing devices
2006;The Multi-User Detection in Code Division Multiple Access with Adpative Neuro-Fuzzy Inference System.
2011;Utilising the MISM model independent schema management platform for query evaluation
2011;Open surgery simulation of inguinal hernia repair.
2007;Prediction Models of an Indoor Smart Antenna System Using Artificial Neural Networks
2010;CloudCmp: shopping for a cloud made easy
2011;Analysis of gray matter in AD patients and MCI subjects based voxel-based morphometry
2000;A modelization of the task allocation problem for prescribing activity in an ICU.
1999;SPEAKER VERIFICATION AS A USER-FRIENDLY ACCESS FOR THE VISUALLY IMPAIRED
2013;Simple yet effective methods for cross-lingual link discovery (CLLD) - KMI @ NTCIR-10 CrossLink-2
2011;A system for discovering regions of interest from trajectory data
2009;Probability, algorithms and complexity
2002;Object identity as search Bias for pattern spaces
2013;Localization of Submerged Sensors Using Radio and Acoustic Signals with Single Beacon
2013;Toward Efficient Packet Buffering and Congestion Control Approaches for Reliable Data Delivery in Mobile Ad Hoc Network
2007;Temporal alignment of creaky voice in neutralised realisations of an underlying, post-nasal voicing contrast in German
2009;Formal Verification of Security Policy Implementations in Enterprise Networks
2014;Narratives, Formalism, Computational Tools, and Nonlinearity
2011;The role of the predicted present in artificial and natural cognitive systems
2013;Incremental Possibilistic K-Modes
1984;Project management considerations for distributed processing applications
2012;Relevant minimal change in belief update
2014;Solving Cubic Equations By the Quadratic Formula
2003;P for pragmatic: a note relating to Beck's concern for work place democracy, arguing for IT design skills to become part of public education
2003;Function-Based Analysis of an Electronic Commerce Website
2003;Axioms for Regular Words Extended Abstract
2007;Multiband, multisensor robust features for noisy speech recognition.
2011;The online gait measurement for characteristic gait animation synthesis
1996;Splitting a default theory
2007;07381 Executive Summary - Cryptography.
2003;A software fingerprinting scheme for java using classfiles obfuscation
2011;Identifying barriers to effective user interaction with rehabilitation tools in the home
2009;Modeling e-government business processes: New approaches to transparent and efficient performance
2013;Performances of Invariant Feature Detectors in Real-Time Video Applications
2014;Where Is Mobile Projection Interaction Going? The Past, Present and Future of the Mobile Projected Interface
2011;Introducing animatronics to HCI: extending reality-based interaction
2014;Gaussian Approximation Using Integer Sequences
2006;Evaluation and comparison criteria for extension-based argumentation semantics
2015;Black-Box Optimization of Lighting Simulation in Architectural Design
1997;Digital Lighting Functions
2013;Graph k-Anonymity through k-Means and as Modular Decomposition
2013;Webpage Mining for Inflation Emergency Early Warning
2001;Two Modules of a Vision-Based Robotic System: Attention and Accumulation of Object Representations
2012;STRoBAC: spatial temporal role based access control
2011;Gathering in digital spaces: exploring topical communities on twitter
2005;On the design of aggregation networks for fast moving users
2001;Blue Gene: A Massively Parallel System
2012;Open and Scalable IoT Platform and Its Applications for Real Time Access Line Monitoring and Alarm Correlation
2011;Cloaking malware with the trusted platform module
1995;Conditioning algorithms for exact and approximate inference in causal networks
2012;A timed automata-based method to analyze EAST-ADL timing constraint specifications
2009;Labellings and games for extended argumentation frameworks
2015;An Efficient Resource Allocation Algorithm for IaaS Cloud
2004;Xen and the art of repeated research
2006;Results of the HMatch ontology matchmaker in OAEI 2006
2002;How to circumvent church numerals
1997;Order statistics applications to queueing and scheduling problems
2013;Variational Foundations of Online Backpropagation
2014;Reproducible Software Appliances for Experimentation
2007;Rapid development of knowledge-based conversational recommender applications with advisor suite
2015;Maximizing Flows with Message-Passing: Computing Spatially Continuous Min-Cuts
2007;Duality-based robust polynomial matrix controller
2007;Network Anomaly Detection Based on DSOM and ACO Clustering
2013;Online change detection in exponential families with unknown parameters
1996;Research: The ISO virtual terminal protocol: a semi-automatic implementation
2010;Semantic Role Labeling for News Tweets
2014;Distributed RSS-Based Localization in Wireless Sensor Networks with Asynchronous Node Communication
2006;Genetic algorithms for estimating longest path from inherently fuzzy data acquired with GPS
2000;Multi-agent VSK Logic
2011;Spectral composition of semantic spaces
2001;Perception and mental rotation of 3D-freeform surfaces in an immersive projection system
2012;Sequence dependent properties of the expression dynamics of genes and gene networks
2010;Transforming functional logic programs into monadic functional programs
2010;Reconfigurable Controllers—A Mechatronic Systems Approach
2012;Distributed string mining for high-throughput sequencing data
2009;Fuzzy Logic Control in Communication Networks
2011;Nested dynamic condition response graphs
2011;Collective Action Theory Meets the Blogosphere: A New Methodology
2011;Measuring test properties coverage for evaluating UML/OCL model-based tests
2003;Enumeration of convex polyominoes using the ECO method
2008;Voice separation in polyphonic music: A data-driven approach
2008;Modeling and using a web-based and tutored portfolio to support certification of professional competence in transfusion medicine
2007;Measuring of Strategies' Similarity in Automated Negotiation
2012;Assessing software interference management when modifying safety-related software
2011;Main dialect identification in Mainland China, Hong Kong and Taiwan
2005;Multiobjective Formulations of Fuzzy Rule-Based Classification System Design
2012;A novel simple candidate set method for symmetric TSP and its application in MAX-MIN ant system
1999;Hermite interpolation with radial basis functions on spheres
2009;Assessing importance of dietary data in anticoagulation treatment.
2014;A Simple and Effective Long Duration Contact-Based Utility Metric for Mobile Opportunistic Networking
2007;Rotation Invariant Texture Classification Using Gabor Wavelets
2012;Modeling the Propagation of Public Perception across Repeated Social Interactions
2011;Linear algebra based bounds for one-dimensional cellular automata
2009;Lax Invariant in Coalgebra
2011;The Good and the Bad: The Effects of Excellence in the Internet and Mobile Phone Usage
1999;Towards OpenGIS Systems. The Vector Data Storage Component Evaluated
2003;Ninf-G: A Reference Implementation of RPC-based Programming Middleware for Grid Computing
2011;A longitudinal pilot study to evaluate non-visual icons in a mobile exertion application
2009;Accessibility of Graphics and E-learning
2010;Augmentation in the Wild : User Centered Development and Evaluation of Augmented Reality Applications
2012;Incremental set recommendation based on class differences
2010;BINAReE: (Bayesian Integrated Neural Architecture for Reasoning and Explanation)
2007;Application of quality standards to multiple artifacts with a universal compliance solution
2013;A measurement of mobile traffic offloading
1999;A quasi-wavelet algorithm for second kind boundary integral equations
2012;Optimizing multimedia retrieval using multimodal fusion and relevance feedback techniques
2001;Towards a European information economy
2014;Collaborative Visualization of a Warfare Simulation Using a Commercial Game Engine
2009;LCASE: Lightweight Cellular Automata-based Symmetric-key Encryption
2009;A Process Algebra Approach to Fuzzy Reasoning
2012;Information and logical discrimination
2013;Online Game Performance Engineering
2007;Optimization and evaluation of parallel molecular dynamics simulation on blue Gene/L
2014;Improving telemarketing intelligence through significant proportion of target instances
2013;Evolution of Cheating DNA-based Agents Playing the Game of Rock-Paper-Scissors
2011;An intermediate algebra for optimizing RDF graph pattern matching on MapReduce
2000;Nonadditive Shortest Paths: Subproblems in Multi-Agent Competitive Network Models
2010;Collective Knowledge Engineering with Semantic Wikis
2013;Human Heart Segmentation Based on Differential Evolution and Active Contours with Shape Prior
2011;Performance Evaluation of a Multiuser Interactive Networking System: A Comparison of Modelling Methods
2012;Possibilistic KNN Regression Using Tolerance Intervals
2012;A robust particle tracker via markov chain monte carlo posterior sampling
2011;System for recommendation of information based on a management content model using software agents
2011;Ant based clustering of MMPI data: an experimental study
2011;Talking about trust in heterogeneous multi-agent systems
2011;Web Services for Incorporation of Air Quality and Climate Change in Long-Term Urban Planning for Europe
2008;Reflections on coding standards in tertiary Computer Science education.
2012;Sentimantics: Conceptual Spaces for Lexical Sentiment Polarity Representation with Contextuality
2011;Simulations of a new MIMO zero-forcing detector for correlated and estimated Rician fading
2011;Nonverbal communication: signals, conventions and incommensurable explanations
2000;WebDietAID: an interactive Web-based nutritional counselor.
2011;Development of the evaluation form for expert inspections of web portals
2012;Simulation-Based training of ill-defined social domains: the complex environment assessment and tutoring system (CEATS)
2009;A descriptive model of contextual activities for the design of domestic situations
2011;Metrics for metadata quality assurance and their implications for digital libraries
2014;Have You Found the Error? A Formal Framework for Learning Game Verification
1994;Learning by observation and practice: a framework for automatic acquisition of planning operators
2007;Feature generation and analysis applied to sequence classification for splice-site prediction
1997;Virtual environments for medical training and education
2013;On the Power of the Adversary to Solve the Node Sampling Problem
2013;Expressing DOACROSS Loop Dependences in OpenMP
2012;Learning to case-tag modern greek text
2007;Surprise as shortcut for anticipation: clustering mental states in reasoning
2014;Using Comparative Preference Statements in Hypervolume-Based Interactive Multiobjective Optimization
2012;Fixed-Parameter tractability of almost CSP problem with decisive relations
2000;The Complexity of Graph Ramsey Games
2013;Near-Duplicate detection for online-shops owners: an FCA-Based approach
2013;Controlling for population variances in health and exposure risk using randomized matrix based mathematical modeling
2013;Semi-supervised constituent grammar induction based on text chunking information
1980;Stability of Galerkin multistep procedures in time-homogeneous hyperbolic problems
2012;A call-by-name CPS hierarchy
2013;I know the shortened URLs you clicked on Twitter: inference attack using public click analytics and Twitter metadata
2013;Contextual Graphs Platform as a Basis for Designing a Context-Based Intelligent Assistant System
2011;VLSI Architecture of Adaptive Viterbi Decoder for Wireless Communication
2012;Learning looping: from natural language to worked examples
2011;Motion control with intentions for virtual assembly
2011;Active and Interactive Discovery of Goal Selection Knowledge
2005;Pupils' Attitudes towards Using Cellular Phones for Learning Activities
2013;Coopetitive data warehouse: a case study
2011;Modeling visual attention for rule-based usability simulations of elderly citizen
2005;Analysis of gene ontology features in microarray data using the Proteome BioKnowledge® Library
1999;Slot Routing as a Solution for Optically Transparent Scalable WDM Wide Area Networks
2009;Compression of the Stream Array Data Structure
2013;The New Enterprise Mobility: Seizing the Opportunities and Challenges in Corporate Mobile IT
2016;Two-Orbit Convex Polytopes and Tilings
2006;A terminating and confluent linear lambda calculus
2006;Approximation of Ontologies in CASL
2014;Mining Cohesive Itemsets in Graphs
2013;Hyperspectral Images as Function-Valued Mappings, Their Self-similarity and a Class of Fractal Transforms
2011;Policy iteration within logico-numerical abstract domains
2012;CWFM: closed contingency weighted frequent itemsets mining
2007;Tracking Stopping Times
2014;Practical Approach and Multi-agent Platform for Designing Real Time Adaptive Scheduling Systems
2013;Endogenous Metamodeling Semantics for Structural UML 2 Concepts
2013;The effect of haptic degrees of freedom on task performance in virtual surgical environments
2008;A Brief History of Choosing First Programming Languages
2011;Research on low delay 11.2kbps speech coding algorithm
2013;Technical Section: Interactive high fidelity visualization of complex materials on the GPU
2011;Simulating LEGO mindstorms robots to facilitate teaching computer programming to school students
1976;Zur Diskretisierung quasilinearer elliptischer Differentialgleichungen vierter Ordnung
2012;An Optimization Algorithm Based on Evolution Rules on Cellular System
2000;Quality management in systems development: an organizational system perspective
2009;Feature-Based Engineering of Compensations in Web Service Environment
1993;Bottom-up abduction by model generation
2014;Interaction-Based Dynamic Measurement of Haptic Characteristics of Control Elements
2012;Theatre of creation : industry analysts as propagators of information technology frameworks
2002;I-PETER: Modelling Personalised Diagnosis and Material Selection for an Online English Course
1993;Duel - A Very High-Level Debugging Language
2000;Pivoting in an Outcome Polyhedron
2012;An Indoor Localization Pre-Processing with Optimal Channel Selection Considering Channel Interference
2005;What are pregnant women's information needs and information seeking behaviors prior to their prenatal genetic counseling?
2006;Subgradient-based feedback neural networks for non-differentiable convex optimization problems
2011;A testbed for exploring human-robot interaction with unmanned aerial and ground vehicles
2005;Stacked sequential learning
2008;Supervision and diagnosis of joint actions in multi-agent plans
2002;Non-Uniform Hierarchical Pyramid Stereo for Large Images.
2008;Terminal boundary condition for singularly perturbed two-point boundary value problems
2004;A New Mechanism for SIP over Mobile IPv6
2013;Handling structural models composed of objects and their mutual relations in the spatial cognition experiments
1997;Error Reduction of the Taylor Centered Form by Half and an Inner Estimation of the Range
2014;Modeling of Loss Processes Arising from Packet Flows at Bottleneck Links
2011;Travel eCommerce experiment - through TEFIS, a single access point to different testbed resources
2012;Similarity in visual designs: effects on workload and performance in a railed-shooter game
2002;Fuzzy Hypotheses Testing with Fuzzy Data: A Bayesian Approach
2008;Equivalence Knowledge Mass and Approximate Reasoning in -Logic (I).
2012;An Evidential Framework for Associating Sensors to Activities for Activity Recognition in Smart Homes
2013;Variational Bayesian PCA versus k-NN on a Very Sparse Reddit Voting Dataset
2007;Evaluation of Alternatives on Speech to Sign Language Translation
2012;Machine learning methods for music discovery and recommendation
2005;Combination of classifiers for automatic recognition of dialog acts
2009;Content-Based Image Retrieval using Fractal Orthonormal Basis
2003;TestNet: let's test together!
2000;ISDL: An Instruction Set Description Language for Retargetability and Architecture Exploration
2014;Overview of Cellular Automaton Models for Corrosion
2002;National Pharmaceutical Stockpile drill analysis using XML data collection on wireless Java phones.
2011;Deformable registration of high-resolution and cine MR tongue images
2006;Graph Cuts in Vision and Graphics: Theories and Applications
2009;Colander: Sifting Documents for Special Terms
2011;The 2D analytic signal on RF and B-mode ultrasound images
2012;Do-It-yourself eye tracker: low-cost pupil-based eye tracker for computer graphics applications
2011;Transportation modes identification from mobile phone data using probabilistic models
2008;SubClass: classification of multidimensional noisy data using subspace clusters
2012;Multi-paradigm generation of tutoring feedback in robotic arm manipulation training
2008;Exact Distribution of a Spaced Seed Statistic for DNA Homology Detection
2013;Robust Scheduling of Dynamic Real-Time Tasks with Low Overhead for Multi-Core Systems
2009;Balanced and/or trees and linear threshold functions
2013;Beeinflussen Auswahlkriterien den Erfolg eines CRM- Systems? - eine Strukturgleichungsmodellierung basierend auf dem DeLone und McLean IS- Erfolgsmodell
2011;Table-Top interface using fingernail images and real object recognition
2000;Theorem Proving for Constructive lambda-Calculus
2011;Exploiting unlabeled data for question classification
2014;Agent's Autonomy Adjustment via Situation Awareness
2012;Hunting application-level logical errors
2011;Realizing the broker based dynamic spectrum allocation through LTE virtualization and uniform auctioning
2013;Developing tools for the team orienteering problem: a simple genetic algorithm
2014;An Optimum Scheduling Approach for Creating Optimal Priority of Jobs with Business Values in Cloud Computing
1979;Optimization of functions by quasi-random search methods
2014;Generating Comprehensible Explanations in Description Logic.
2012;Ego-Motion Estimation Using Rectified Stereo and Bilateral Transfer Function
2011;Real-world user-centered design: the michigan workforce background check system
2010;Role identity salience and user participation in online communities
2009;Robust Approach of Address Block Localization in Business Mail by Graph Coloring
2006;Relaxation of soft constraints via a unified semiring
2006;Object modeling for mapping XML document represented in XML-GDM to UML class diagram
2008;Formation of Sink Vortices in a Jet Engine Test Cell
2009;A Fuzzy Quantitative Integrated Metric Model for CMMI Appraisal
2009;Love at First Encounter --- Start-Up of New Applications
2012;Cost effective methodology in e-adoption for e-training providers
2013;Data Handling in the Smart Grid: Do We Know Enough?
2013;Efficient Approximate Indexing in High-Dimensional Feature Spaces
2003;Just-in-Time Technology to Encourage Incremental, Dietary Behavior Change
2008;Lecomps5: a Web-Based Learning System for Course Personalization and Adaptation
2011;Multiple description coding and scalable video coding combined with multiple input multiple output techniques: two strategies to enhance train to wayside video transmissions in tunnels
2012;A new alternating heuristic for the (r | p)-centroid problem on the plane
1993;An abductive framework for general logic programs and other nonmonotonic systems
2010;Revising General Knowledge Bases in Description Logics
2015;Can Linear Data Projection Improve Hyperspectral Face Recognition
2009;Principle of a non-contact liquid level sensor using electromagnetic-acoustic resonators
2009;Reasoning about Typicality with Low Complexity Description Logics: The Logic EL + ^ T.
2014;Solving Hidden-Semi-Markov-Mode Markov Decision Problems
2000;Clusteral Models for Efficient Parallel Volume Visualization
2003;Intelligent adaptive control of bioreactors
2001;A Segmental Mixture Model for Speaker Recognition
2013;Intersecting singularities for multi-structured estimation
2004;Building secure high-performance web services with OKWS
2009;Designers of Different Cognitive Styles Editing E-Learning Materials Studied by Monitoring Physiological and Other Data Simultaneously
2011;Syntactic pattern recognition from observations: a hybrid technique
2011;A new coverage improvement algorithm based on motility capability of directional sensor nodes
2009;Interval-valued Fuzzy propositions. An application to the L-Fuzzy contexts with absent values
2012;Group-Valued regularization for analysis of articulated motion
2012;Gaussian kernel minimum sum-of-squares clustering and solution method based on DCA
1999;GTrace - A Graphical Traceroute Tool
2011;Automatisierte Modellierung, Umsetzung und Ausführung von Prozessen – Ein Web Service-basiertes Konzept
2012;Neural network-based method for peptide identification in proteomics
2013;Running to Behavior Change
2008;FlexVol: flexible, efficient file volume virtualization in WAFL
2007;USING NOISE TO IMPROVE MEASUREMENT AND INFORMATION PROCESSING
2010;Measuring Distributional Similarity in Context
2013;MetaSymploit: day-one defense against script-based attacks with security-enhanced symbolic analysis
2003;A Framework for Evaluating Effects of Channel Prediction Inaccuracy on the Performance of Channel Adaptive Techniques
2008;PowerACE: Ein agentenbasiertes Tool zur Simulation von Strom- und Emissionsmärkten
2000;Regularization in Oculomotor Control
2009;Approximation to Nonlinear Discrete-Time Systems by Recurrent Neural Networks
2012;Resolving Name Conflicts for Mobile Apps in Twitter Posts
2010;CONSTRUCT VALIDITY IN PARTIAL LEAST SQUARES PATH MODELING
2003;Minimalism and Paradoxes
1986;Manipulator Technology: The Critical Element of Useful Autonomous Working Machines
2011;How to Improve User Experience in Mobile Social Networking: A User-Centered Study with Turkish Mobile Social Network Site Users *
2001;Evaluation of clinician response to wireless technology.
2012;Semi-Supervised Sparse Label Fusion for Multi-atlas Based Segmentation
2007;Learning Network Topology from Simple Sensor Data
2011;Dynamic learning of neural network by analog electronic circuits
2005;Fast convergence to satisfying distributions
2010;COL-PMS: A Collaborative Performance Measurement System
2004;Agent enabled composition of Services Bundles for M-Commerce Applications
2010;A Comparative Analysis of Persona Clustering Methods
1992;Protocols for Secret Key Agreement by Public Discussion Based on Common Information
2010;ON THE NUMBER OF BROKEN DERIVED TERMS OF A RATIONAL EXPRESSION
2009;SongExplorer: a tabletop application for exploring large collections of songs
2006;Improved Warping-Invariant Features for Automatic Speech Recognition
2011;Ensembles of decision trees for imbalanced data
2013;Real-Time Simulation of Vehicle Tracks on Soft Terrain
